play_type,window_size,feature_variance,regression_results,Model,is_optimal,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken
fts,5,0.07914620693337135,"{'logistic_regression': {'mean_roc_auc': 0.4598383838383838, 'std_roc_auc': 0.1321001187869727}, 'feature_importance_logistic':      feature  importance
5  feature_5        0.70
9  feature_9        0.63
8  feature_8        0.43
2  feature_2        0.37
1  feature_1        0.36
3  feature_3        0.34
7  feature_7        0.27
0  feature_0        0.24
6  feature_6        0.06
4  feature_4        0.02}",LinearDiscriminantAnalysis,No,0.4,0.39999999999999997,0.4,0.3406593406593406,0.01738905906677246
fts,5,0.07914620693337135,"{'logistic_regression': {'mean_roc_auc': 0.4598383838383838, 'std_roc_auc': 0.1321001187869727}, 'feature_importance_logistic':      feature  importance
5  feature_5        0.70
9  feature_9        0.63
8  feature_8        0.43
2  feature_2        0.37
1  feature_1        0.36
3  feature_3        0.34
7  feature_7        0.27
0  feature_0        0.24
6  feature_6        0.06
4  feature_4        0.02}",BaggingClassifier,No,0.35,0.35,0.35000000000000003,0.30666666666666664,0.038400888442993164
fts,5,0.07914620693337135,"{'logistic_regression': {'mean_roc_auc': 0.4598383838383838, 'std_roc_auc': 0.1321001187869727}, 'feature_importance_logistic':      feature  importance
5  feature_5        0.70
9  feature_9        0.63
8  feature_8        0.43
2  feature_2        0.37
1  feature_1        0.36
3  feature_3        0.34
7  feature_7        0.27
0  feature_0        0.24
6  feature_6        0.06
4  feature_4        0.02}",SVC,No,0.35,0.35,0.35000000000000003,0.30666666666666664,0.01405787467956543
fts,5,0.07914620693337135,"{'logistic_regression': {'mean_roc_auc': 0.4598383838383838, 'std_roc_auc': 0.1321001187869727}, 'feature_importance_logistic':      feature  importance
5  feature_5        0.70
9  feature_9        0.63
8  feature_8        0.43
2  feature_2        0.37
1  feature_1        0.36
3  feature_3        0.34
7  feature_7        0.27
0  feature_0        0.24
6  feature_6        0.06
4  feature_4        0.02}",LGBMClassifier,No,0.35,0.35,0.35,0.3350383631713555,0.07007884979248047
fts,10,0.08031554783454414,"{'logistic_regression': {'mean_roc_auc': 0.5152, 'std_roc_auc': 0.10815248494602427}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.97
0  feature_0        0.71
8  feature_8        0.70
2  feature_2        0.49
7  feature_7        0.38
9  feature_9        0.35
5  feature_5        0.32
4  feature_4        0.27
3  feature_3        0.24
6  feature_6        0.20}",AdaBoostClassifier,Yes,0.75,0.75,0.75,0.7493734335839599,0.11916399002075195
fts,10,0.08031554783454414,"{'logistic_regression': {'mean_roc_auc': 0.5152, 'std_roc_auc': 0.10815248494602427}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.97
0  feature_0        0.71
8  feature_8        0.70
2  feature_2        0.49
7  feature_7        0.38
9  feature_9        0.35
5  feature_5        0.32
4  feature_4        0.27
3  feature_3        0.24
6  feature_6        0.20}",ExtraTreesClassifier,Yes,0.75,0.75,0.75,0.7493734335839599,0.09909892082214355
fts,10,0.08031554783454414,"{'logistic_regression': {'mean_roc_auc': 0.5152, 'std_roc_auc': 0.10815248494602427}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.97
0  feature_0        0.71
8  feature_8        0.70
2  feature_2        0.49
7  feature_7        0.38
9  feature_9        0.35
5  feature_5        0.32
4  feature_4        0.27
3  feature_3        0.24
6  feature_6        0.20}",PassiveAggressiveClassifier,Yes,0.75,0.75,0.75,0.7442455242966752,0.012188911437988281
fts,10,0.08031554783454414,"{'logistic_regression': {'mean_roc_auc': 0.5152, 'std_roc_auc': 0.10815248494602427}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.97
0  feature_0        0.71
8  feature_8        0.70
2  feature_2        0.49
7  feature_7        0.38
9  feature_9        0.35
5  feature_5        0.32
4  feature_4        0.27
3  feature_3        0.24
6  feature_6        0.20}",BaggingClassifier,Yes,0.75,0.75,0.75,0.7493734335839599,0.03713703155517578
fts,10,0.08031554783454414,"{'logistic_regression': {'mean_roc_auc': 0.5152, 'std_roc_auc': 0.10815248494602427}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.97
0  feature_0        0.71
8  feature_8        0.70
2  feature_2        0.49
7  feature_7        0.38
9  feature_9        0.35
5  feature_5        0.32
4  feature_4        0.27
3  feature_3        0.24
6  feature_6        0.20}",BernoulliNB,Yes,0.7,0.7,0.7,0.7,0.014554977416992188
fts,10,0.08031554783454414,"{'logistic_regression': {'mean_roc_auc': 0.5152, 'std_roc_auc': 0.10815248494602427}, 'feature_importance_logistic':      feature  importance
1  feature_1        0.97
0  feature_0        0.71
8  feature_8        0.70
2  feature_2        0.49
7  feature_7        0.38
9  feature_9        0.35
5  feature_5        0.32
4  feature_4        0.27
3  feature_3        0.24
6  feature_6        0.20}",XGBClassifier,Yes,0.7,0.7,0.7,0.7,0.04266691207885742
